,mpg,milage,maketype,car_id,region,price,make,type,scrapedate,alder,ccm2,doors,aldercat,navn
500,13.5,70000.0,"Ford Kuga 1,5 SCTi 182 Vignale aut. AWD 5d",5614134,Østjylland,269900.0,Ford,Kuga,2022-11-08 22:29:38.772658,5,1500.0,5d,veteran,Region Midtjylland
501,18.2,84000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. aut. 5d",5524471,Syd- og Vestsjælland,179500.0,Ford,Focus,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Sjælland
502,15.4,107342.0,"Toyota Avensis 1,6 VVT-i Limited stc. 5d",5524478,København,129895.0,Toyota,Avensis,2022-11-08 22:29:38.772658,7,1600.0,5d,veteran,Region Hovedstaden
503,23.3,9000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium X stc. 5d",5582976,København,278700.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
504,16.1,86000.0,"Ford Kuga 1,5 SCTi 150 Titanium 5d",5552935,Østjylland,179900.0,Ford,Kuga,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Midtjylland
505,17.2,97000.0,"Volvo V60 1,6 T3 150 Kinetic 5d",5552947,Syd- og Vestsjælland,179900.0,Volvo,V60,2022-11-08 22:29:38.772658,7,1600.0,5d,veteran,Region Sjælland
506,23.8,19000.0,"Toyota Aygo 1,0 VVT-i x-play x-shift 5d",5582957,Syd- og Vestsjælland,109900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
507,22.9,55000.0,"Ford Focus 1,0 EcoBoost Titanium 5d",5567997,Fyn,219900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
508,18.9,2000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium Style stc. 5d",5612162,Nordsjælland,299900.0,Ford,Focus,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Sjælland
509,15.4,89000.0,"Ford Mondeo 1,5 SCTi 160 Titanium stc. aut. 5d",5597944,Syd- og Sønderjylland,219900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,5,1500.0,5d,veteran,Region Syddanmark
510,18.9,2000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium Style stc. 5d",5612145,Nordsjælland,299900.0,Ford,Focus,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Sjælland
511,26.3,73000.0,"Toyota Aygo 1,0 VVT-i x-sky 5d",5460129,Syd- og Sønderjylland,82900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
512,14.3,179000.0,"Volvo C30 1,6  3d",5536838,København,69900.0,Volvo,C30,2022-11-08 22:29:38.772658,12,1600.0,3d,veteran,Region Hovedstaden
513,16.1,64000.0,"Ford Kuga 1,5 SCTi 150 Titanium 5d",5552734,Østjylland,244900.0,Ford,Kuga,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Midtjylland
514,23.3,63000.0,"Ford Fiesta 1,0 65 Titanium 5d",5421148,Fyn,82900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Syddanmark
515,28.9,27000.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5612035,Østjylland,106900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,2,1000.0,5d,veteran,Region Midtjylland
516,12.7,196000.0,"Ford Mondeo 2,0 Ambiente stc. 5d",5552721,København,52900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,14,2000.0,5d,veteran,Region Hovedstaden
517,15.4,107000.0,"Ford S-MAX 1,5 SCTi 160 Titanium 7prs 5d",5582768,Syd- og Vestsjælland,259800.0,Ford,S-MAX,2022-11-08 22:29:38.772658,5,1500.0,5d,veteran,Region Sjælland
518,16.2,13626.0,"Volvo V60 2,0 T5 250 R-Design aut. 5d",5406692,Syd- og Sønderjylland,554554.0,Volvo,V60,2022-11-08 22:29:38.772658,3,2000.0,5d,veteran,Region Syddanmark
519,28.9,7500.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5597561,København,119900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
520,23.3,117000.0,"Toyota Yaris 1,0 VVT-i T2 5d",5612125,Syd- og Sønderjylland,84900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
521,22.2,71000.0,"Ford Fiesta 1,0 EcoBoost ST-Line 5d",5513770,København,159900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Hovedstaden
522,14.5,45000.0,"Ford C-MAX 1,5 SCTi 150 Titanium+ aut. 5d",5552639,København,249900.0,Ford,C-MAX,2022-11-08 22:29:38.772658,3,1500.0,5d,veteran,Region Hovedstaden
523,17.2,121000.0,"Ford Mondeo 1,5 SCTi 160 Titanium 5d",5611989,Østjylland,174500.0,Ford,Mondeo,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Midtjylland
524,19.6,95000.0,"Ford C-MAX 1,0 SCTi 100 Titanium 5d",5378175,København,159900.0,Ford,C-MAX,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Hovedstaden
525,22.4,200.0,"Ford Puma 1,0 EcoBoost mHEV ST-Line 5d",5421007,Vestjylland,279000.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
526,20.4,32600.0,"Ford Ka 1,2 Titanium 3d",5582628,Syd- og Vestsjælland,52800.0,Ford,Ka,2022-11-08 22:29:38.772658,8,1200.0,3d,veteran,Region Sjælland
527,23.3,47000.0,"Ford Fiesta 1,0 SCTi 100 Trend 5d",5602479,Syd- og Vestsjælland,99900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Sjælland
528,20.8,54000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5611899,Syd- og Vestsjælland,164800.0,Ford,Focus,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
529,12.0,142000.0,"Volvo V60 2,0 T Summum aut. 5d",5567600,Nordsjælland,169900.0,Volvo,V60,2022-11-08 22:29:38.772658,11,2000.0,5d,veteran,Region Sjælland
530,10.5,63000.0,"Volvo 850 2,5 GLT 4d",5578875,Syd- og Sønderjylland,119500.0,Volvo,850,2022-11-08 22:29:38.772658,31,2500.0,4d,veteran,Region Syddanmark
531,13.8,0.0,"Ford Escort 2,0  2d",5605175,Syd- og Sønderjylland,375000.0,Ford,Escort,2022-11-08 22:29:38.772658,52,2000.0,2d,veteran,Region Syddanmark
532,15.6,78000.0,"Ford Mondeo 1,5 SCTi 160 ST-Line aut. 5d",5567555,Østjylland,269900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Midtjylland
533,22.4,10000.0,"Ford Puma 1,0 EcoBoost mHEV Titanium 5d",5611842,Syd- og Sønderjylland,264900.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
534,16.9,156000.0,"Ford Fiesta 1,6 SCTi 182 ST2 3d",5459800,Fyn,139900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,7,1600.0,3d,veteran,Region Syddanmark
535,22.9,52500.0,"Ford Focus 1,0 EcoBoost Titanium 5d",5582535,København,194900.0,Ford,Focus,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Hovedstaden
536,24.2,500.0,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d",5420842,Vestjylland,199500.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
537,16.9,39000.0,"Toyota Auris 1,6 T2+ Comfort 5d",5611786,København,119900.0,Toyota,Auris,2022-11-08 22:29:38.772658,8,1600.0,5d,veteran,Region Hovedstaden
538,18.2,169000.0,"Ford Focus 1,5 SCTi 150 Titanium 5d",5536537,Syd- og Vestsjælland,128500.0,Ford,Focus,2022-11-08 22:29:38.772658,7,1500.0,5d,veteran,Region Sjælland
539,23.3,33000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 3d",5567421,Syd- og Sønderjylland,99900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,8,1000.0,3d,veteran,Region Syddanmark
540,20.0,73000.0,"Ford Ka+ 1,2 Essential 5d",5567387,Østjylland,79500.0,Ford,Ka+,2022-11-08 22:29:38.772658,5,1200.0,5d,veteran,Region Midtjylland
541,21.2,9151.0,"Ford Puma 1,0 EcoBoost mHEV ST-Line DCT 5d",5597218,København,299900.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Hovedstaden
542,15.6,169000.0,"Ford Focus 1,6 Ti-VCT 125 Edition stc. aut. 5d",5597201,København,79800.0,Ford,Focus,2022-11-08 22:29:38.772658,10,1600.0,5d,veteran,Region Hovedstaden
543,22.9,42000.0,"Ford Focus 1,0 EcoBoost ST-Line 5d",5597178,Syd- og Vestsjælland,199900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Sjælland
544,13.5,77000.0,"Ford Kuga 1,5 SCTi 182 Vignale aut. AWD 5d",5608913,Syd- og Sønderjylland,272900.0,Ford,Kuga,2022-11-08 22:29:38.772658,5,1500.0,5d,veteran,Region Syddanmark
545,20.8,118000.0,"Ford Focus 1,0 SCTi 125 Business stc. 5d",5552233,Syd- og Sønderjylland,134900.0,Ford,Focus,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Syddanmark
546,19.6,86000.0,"Ford C-MAX 1,0 SCTi 125 Titanium 5d",5413578,Syd- og Vestsjælland,149400.0,Ford,C-MAX,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
547,19.0,73000.0,"Ford Focus 1,0 EcoBoost Titanium stc. aut. 5d",5611683,Syd- og Vestsjælland,219900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Sjælland
548,26.3,58000.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5567341,Syd- og Vestsjælland,79900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
549,16.9,102000.0,"Ford Mondeo 1,5 SCTi 160 Titanium stc. 5d",5536439,Syd- og Vestsjælland,169900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,7,1500.0,5d,veteran,Region Sjælland
550,20.8,22000.0,"Ford Focus 1,0 EcoBoost ST-Line 5d",5374286,Syd- og Sønderjylland,199900.0,Ford,Focus,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Syddanmark
551,15.4,175100.0,"Toyota Avensis 1,8 VVT-i T2 Premium 4d",5625539,Syd- og Vestsjælland,144900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,7,1800.0,4d,veteran,Region Sjælland
552,26.3,38500.0,"Toyota Aygo 1,0 VVT-i x-play Touch 5d",5513373,Syd- og Vestsjælland,82900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
553,14.9,183000.0,"Toyota Avensis 1,8 VVT-i T3 stc. 5d",5536381,Østjylland,99500.0,Toyota,Avensis,2022-11-08 22:29:38.772658,11,1800.0,5d,veteran,Region Midtjylland
554,24.2,10000.0,"Toyota Yaris 1,5 T3 Smart 5d",5518980,København,209900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,1,1500.0,5d,veteran,Region Hovedstaden
555,19.5,13000.0,"Ford Focus 1,0 EcoBoost Titanium X stc. aut. 5d",5611587,Østjylland,289900.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Midtjylland
556,22.9,116000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5597055,Østjylland,134000.0,Ford,Fiesta,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Midtjylland
557,14.6,223000.0,"Ford Focus 1,6 Trend 5d",5378178,Syd- og Sønderjylland,14900.0,Ford,Focus,2022-11-08 22:29:38.772658,18,1600.0,5d,veteran,Region Syddanmark
558,18.3,88000.0,"Ford Fiesta 1,5 EcoBoost ST2 3d",5523968,København,214900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,4,1500.0,3d,veteran,Region Hovedstaden
559,23.3,144000.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5605517,Syd- og Vestsjælland,87400.0,Ford,Fiesta,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Sjælland
560,12.3,209000.0,"Toyota Avensis 2,0 VVT-i Executive 4d",5446104,København,29999.0,Toyota,Avensis,2022-11-08 22:29:38.772658,17,2000.0,4d,veteran,Region Hovedstaden
561,21.3,157000.0,"Ford Focus 1,0 SCTi 100 Trend ECO 5d",5559278,København,94900.0,Ford,Focus,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Hovedstaden
562,23.3,89900.0,"Ford Fiesta 1,0 SCTi 125 Titanium 5d",5611448,Østjylland,99900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Midtjylland
563,23.8,86000.0,"Toyota Aygo 1,0 VVT-i x-cellence x-shift 5d",5614356,Nordsjælland,118800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Sjælland
564,9.3,66000.0,"Toyota Supra 3,0 Turbo 3d",5611402,København,239000.0,Toyota,Supra,2022-11-08 22:29:38.772658,34,3000.0,3d,veteran,Region Hovedstaden
565,22.0,8000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium X stc. DCT 5d",5582154,København,324900.0,Ford,Focus,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Hovedstaden
566,26.3,106000.0,"Toyota Aygo 1,0 VVT-i x-play 5d",5618124,København,72500.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Hovedstaden
567,21.2,1000.0,"Ford Puma 1,0 EcoBoost mHEV ST-Line DCT 5d",5611358,Nordsjælland,339800.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Sjælland
568,28.9,97000.0,"Toyota Aygo 1,0 VVT-i x-sky 5d",5551853,Syd- og Vestsjælland,89800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Sjælland
569,12.8,240000.0,"Volvo V40 1,8 Business 5d",5499848,København,28900.0,Volvo,V40,2022-11-08 22:29:38.772658,20,1800.0,5d,veteran,Region Hovedstaden
570,16.9,88000.0,"Ford Mondeo 1,5 SCTi 160 Trend 5d",5244215,Syd- og Vestsjælland,169900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Sjælland
571,22.4,1000.0,"Ford Puma 1,0 EcoBoost mHEV Titanium 5d",5611304,Nordsjælland,279800.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Sjælland
572,19.6,188000.0,"Ford Focus 1,0 SCTi 125 Edition stc. ECO 5d",5604293,Syd- og Sønderjylland,89900.0,Ford,Focus,2022-11-08 22:29:38.772658,8,1000.0,5d,veteran,Region Syddanmark
573,14.7,103000.0,"Toyota Verso 1,8 VVT-i T2 Touch 7prs 5d",5513074,Syd- og Vestsjælland,159800.0,Toyota,Verso,2022-11-08 22:29:38.772658,8,1800.0,5d,veteran,Region Sjælland
574,23.3,51000.0,"Ford Fiesta 1,0 EcoBoost Titanium B&O Play 5d",5611191,København,134980.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Hovedstaden
575,21.6,16000.0,"Ford Puma 1,0 EcoBoost mHEV ST-Line 5d",5596650,Syd- og Sønderjylland,269900.0,Ford,Puma,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Syddanmark
576,14.5,91000.0,"Ford Mondeo 1,5 SCTi 160 Titanium stc. 5d",5596628,København,244900.0,Ford,Mondeo,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Hovedstaden
577,21.7,97000.0,"Ford Focus 1,0 SCTi 100 Titanium 5d",5513002,Syd- og Sønderjylland,125900.0,Ford,Focus,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Syddanmark
578,22.9,31000.0,"Ford Focus 1,0 EcoBoost Titanium Business stc. 5d",5611163,Nordsjælland,239900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Sjælland
579,14.7,86000.0,"Toyota Verso 1,8 VVT-i T2 Touch 7prs 5d",5566740,Nordsjælland,169780.0,Toyota,Verso,2022-11-08 22:29:38.772658,7,1800.0,5d,veteran,Region Sjælland
580,15.4,119000.0,"Ford S-MAX 1,5 SCTi 160 Titanium 7prs 5d",5581871,Vestjylland,224900.0,Ford,S-MAX,2022-11-08 22:29:38.772658,7,1500.0,5d,veteran,Region Syddanmark
581,23.3,103000.0,"Ford Fiesta 1,0 SCTi 125 Titanium X 5d",5599182,Syd- og Vestsjælland,99800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Sjælland
582,9.1,145000.0,"Toyota Camry 3,0 V6 aut. 4d",5584034,Syd- og Vestsjælland,89900.0,Toyota,Camry,2022-11-08 22:29:38.772658,21,3000.0,4d,veteran,Region Sjælland
583,28.9,16400.0,"Toyota Aygo 1,0 VVT-i x-plore 5d",5551580,København,115900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Hovedstaden
584,22.9,48000.0,"Ford Focus 1,0 EcoBoost Active Business stc. 5d",5611087,Syd- og Sønderjylland,239900.0,Ford,Focus,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
585,24.7,6400.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5551582,København,124900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
586,24.7,13000.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5551549,København,124900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
587,23.3,73000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5596504,København,129900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Hovedstaden
588,23.3,3000.0,"Ford Focus 1,0 EcoBoost mHEV Titanium 5d",5581761,Vestjylland,289500.0,Ford,Focus,2022-11-08 22:29:38.772658,-1,1000.0,5d,veteran,Region Syddanmark
589,23.3,103000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5581748,Nordjylland,110000.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Nordjylland
590,17.7,57000.0,"Volvo XC40 1,5 T3 156 5d",5551496,Syd- og Vestsjælland,359800.0,Volvo,XC40,2022-11-08 22:29:38.772658,4,1500.0,5d,veteran,Region Sjælland
591,15.9,107000.0,"Ford Grand C-MAX 1,5 SCTi 150 Titanium 5d",5610997,København,169900.0,Ford,Grand,2022-11-08 22:29:38.772658,7,1500.0,5d,veteran,Region Hovedstaden
592,24.2,12000.0,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d",5485547,Østjylland,199800.0,Ford,Fiesta,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Midtjylland
593,10.1,161000.0,"Volvo S80 2,5 T Summum aut. 4d",5610988,Nordsjælland,104900.0,Volvo,S80,2022-11-08 22:29:38.772658,15,2500.0,4d,veteran,Region Sjælland
594,24.2,2000.0,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d",5610967,Nordsjælland,224900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Sjælland
595,21.3,157000.0,"Ford Focus 1,0 SCTi 125 Titanium 5d",5432019,Syd- og Sønderjylland,114900.0,Ford,Focus,2022-11-08 22:29:38.772658,6,1000.0,5d,veteran,Region Syddanmark
596,16.7,75000.0,"Toyota Avensis 1,8 VVT-i T2 Touring Sports MDS 5d",5445604,Syd- og Sønderjylland,219900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,6,1800.0,5d,veteran,Region Syddanmark
597,15.6,60000.0,"Toyota Avensis 1,8 VVT-i T2 Premium Touring Sports MDS 5d",5596345,Syd- og Sønderjylland,239900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,4,1800.0,5d,veteran,Region Syddanmark
598,20.4,91000.0,"Ford Ka 1,2 Trend+ 3d",5610918,Nordjylland,34900.0,Ford,Ka,2022-11-08 22:29:38.772658,10,1200.0,3d,veteran,Region Nordjylland
599,26.3,41000.0,"Toyota Aygo 1,0 VVT-i x-sky II 5d",5588378,Østjylland,99900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Midtjylland
600,23.3,106000.0,"Toyota Yaris 1,0 VVT-i T2 5d",5458869,Syd- og Vestsjælland,99800.0,Toyota,Yaris,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Sjælland
601,23.3,4000.0,"Toyota Yaris 1,5 Active Tech 5d",5593098,København,209900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,1,1500.0,5d,veteran,Region Hovedstaden
602,19.6,31500.0,"Ford Fiesta 1,1 Titanium 5d",5610853,Østjylland,149700.0,Ford,Fiesta,2022-11-08 22:29:38.772658,3,1100.0,5d,veteran,Region Midtjylland
603,15.6,52074.0,"Toyota Avensis 1,8 VVT-i T2 Premium Touring Sports MDS 5d",5581562,Syd- og Sønderjylland,239900.0,Toyota,Avensis,2022-11-08 22:29:38.772658,5,1800.0,5d,veteran,Region Syddanmark
604,23.3,68127.0,"Ford Fiesta 1,0 SCTi 100 Titanium 5d",5610843,Syd- og Vestsjælland,79900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,9,1000.0,5d,veteran,Region Sjælland
605,20.8,65000.0,"Ford Focus 1,0 SCTi 125 ST-Line stc. 5d",5596235,Syd- og Sønderjylland,194800.0,Ford,Focus,2022-11-08 22:29:38.772658,4,1000.0,5d,veteran,Region Syddanmark
606,23.3,28000.0,"Ford Fiesta 1,0 EcoBoost Titanium B&O Play 5d",5595451,Syd- og Sønderjylland,129000.0,Ford,Fiesta,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Syddanmark
607,19.6,35500.0,"Ford Fiesta 1,1 Titanium 5d",5610841,Østjylland,148700.0,Ford,Fiesta,2022-11-08 22:29:38.772658,3,1100.0,5d,veteran,Region Midtjylland
608,23.3,116000.0,"Toyota Aygo 1,0 VVT-i T2 Air 5d",5581479,Nordsjælland,44900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,10,1000.0,5d,veteran,Region Sjælland
609,12.5,194000.0,"Ford Mustang 2,3 EcoBoost Fastback 2d",5610795,København,389800.0,Ford,Mustang,2022-11-08 22:29:38.772658,7,2300.0,2d,veteran,Region Hovedstaden
610,16.1,149000.0,"Ford Fiesta 1,4 Ambiente 5d",5392350,København,25000.0,Ford,Fiesta,2022-11-08 22:29:38.772658,14,1400.0,5d,veteran,Region Hovedstaden
611,22.9,11583.0,"Toyota Yaris 1,5 T3 Vision 5d",5551237,København,194900.0,Toyota,Yaris,2022-11-08 22:29:38.772658,1,1500.0,5d,veteran,Region Hovedstaden
612,24.2,100.0,"Ford Fiesta 1,0 EcoBoost mHEV ST-Line 5d",5499224,Vestjylland,224500.0,Ford,Fiesta,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
613,23.3,72000.0,"Toyota Aygo 1,0 VVT-i T2 Air 5d",5610698,Nordsjælland,48800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,10,1000.0,5d,veteran,Region Sjælland
614,17.8,32000.0,"Volvo V60 2,0 B4 197 Momentum aut. 5d",5576381,Fyn,459995.0,Volvo,V60,2022-11-08 22:29:38.772658,1,2000.0,5d,veteran,Region Syddanmark
615,26.3,60000.0,"Toyota Aygo 1,0 VVT-i x 5d",5488804,Syd- og Vestsjælland,84800.0,Toyota,Aygo,2022-11-08 22:29:38.772658,5,1000.0,5d,veteran,Region Sjælland
616,28.9,28000.0,"Toyota Aygo 1,0 VVT-i x-sky 5d",5610614,Nordsjælland,109900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Sjælland
617,21.2,50.0,"Ford Puma 1,0 EcoBoost mHEV ST-Line DCT 5d",5499147,Vestjylland,324900.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
618,23.3,78000.0,"Ford Fiesta 1,0 EcoBoost Titanium 5d",5610578,Østjylland,149500.0,Ford,Fiesta,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Midtjylland
619,28.9,57500.0,"Toyota Aygo 1,0 VVT-i x-sky 5d",5551088,København,114900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Hovedstaden
620,21.2,100.0,"Ford Puma 1,0 EcoBoost mHEV Titanium DCT 5d",5611064,Syd- og Sønderjylland,329900.0,Ford,Puma,2022-11-08 22:29:38.772658,0,1000.0,5d,veteran,Region Syddanmark
621,22.4,36000.0,"Ford Fiesta 1,0 EcoBoost Vignale 5d",5499126,Syd- og Sønderjylland,189900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Syddanmark
622,24.7,14000.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5551075,København,124900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
623,24.7,9900.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5551061,København,124900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
624,24.7,5800.0,"Toyota Aygo 1,0 VVT-i x-press 5d",5551038,København,124900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
625,13.5,31000.0,"Ford Kuga 1,5 SCTi 182 Titanium+ aut. AWD 5d",5405266,Syd- og Vestsjælland,294900.0,Ford,Kuga,2022-11-08 22:29:38.772658,6,1500.0,5d,veteran,Region Sjælland
626,28.9,29500.0,"Toyota Aygo 1,0 VVT-i x-plore 5d",5551043,København,105900.0,Toyota,Aygo,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Hovedstaden
627,16.7,21000.0,"Volvo V60 2,0 T4 190 Momentum aut. 5d",5566060,Nordsjælland,419900.0,Volvo,V60,2022-11-08 22:29:38.772658,2,2000.0,5d,veteran,Region Sjælland
628,22.0,10000.0,"Ford Focus 1,0 EcoBoost mHEV ST-Line stc. 5d",5566069,København,334900.0,Ford,Focus,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Hovedstaden
629,20.8,121000.0,"Ford Focus 1,0 SCTi 125 Titanium stc. 5d",5610516,Syd- og Sønderjylland,132900.0,Ford,Focus,2022-11-08 22:29:38.772658,7,1000.0,5d,veteran,Region Syddanmark
630,23.3,32500.0,"Ford Fiesta 1,0 EcoBoost Cool & Connect 5d",5499060,Nordsjælland,172900.0,Ford,Fiesta,2022-11-08 22:29:38.772658,3,1000.0,5d,veteran,Region Sjælland
631,15.9,48000.0,"Volvo V60 2,0 T4 190 R-Design aut. 5d",5512427,Østjylland,392900.0,Volvo,V60,2022-11-08 22:29:38.772658,3,2000.0,5d,veteran,Region Midtjylland
632,21.6,15000.0,"Ford Puma 1,0 EcoBoost mHEV ST-Line 5d",5523177,Vestjylland,239000.0,Ford,Puma,2022-11-08 22:29:38.772658,1,1000.0,5d,veteran,Region Syddanmark
